idade,anos_estudo,renda_percapita,num_medicamentos,atividade_fisica
-0.004253207764559285,-0.0008771127141361384,-0.015523183364097118,0.005841290228490661,0.028844554018603093
0.1273165254312406,0.01184310630560876,-0.021038412064567635,0.006196561950282852,-0.011004272608273913
-0.06731169469842581,0.01711940149511933,-0.010876644605102733,0.00804036947833038,0.03399075182269071
-0.1379501336171267,0.02127932732442527,-0.012149222106087808,-0.1368062298408513,0.06014335178513397
-0.10656755038382762,-0.022940693538093034,-0.01004981213405454,0.008730360681091493,0.0021526401835988192
0.08715592443802551,-0.05701113385696997,-0.03438945714486398,0.004318572136639247,-0.020721556308142933
-0.18638967850858254,-0.008400720912686583,-0.023944713255123328,0.007976165147869925,-0.010400569857301855
0.004861851376254722,0.008704820984104567,-0.03160411901455801,0.007244965822359463,-0.010511168125634532
0.0009195327250891795,-0.0011338018258368204,-0.01120264061728341,0.0058550216713961645,0.039445473325687215
-0.17322805184790419,-0.003022308745446605,-0.023216964049339414,0.00918739861934692,-0.02324535378259381
-0.027428168347969017,-0.01034173012310012,-0.024783666776498306,0.006099833675511007,-0.016092255480818843
-0.001232298577211579,-0.02075220381652792,-0.05033810078414753,0.008225008515862175,-0.00042130522464285875
0.04730853421221323,-8.177783733832175e-05,-0.02229158641950905,0.005241184608272044,-0.003840156555467306
0.026387620858753378,-0.0012395122356075457,-0.028073784327770406,0.0056074973110296685,-0.0013656644842887818
-0.034315389598222557,0.007296042736124836,-0.021244998080416338,-0.09348717985332936,-0.018413243536744926
0.065095448520348,0.018455335699960523,0.0017935310710665972,0.00975668770602994,0.02241321585639169
0.1410338812301047,0.006091723188801423,-0.02286054602722371,0.006181267759508982,0.0011733257635549831
0.0247458193454894,0.008633727295238402,-0.00963771191592459,0.006481606400438574,0.011262364167292422
0.05866626977207356,0.015555890805248928,-0.011034955466448936,-0.0443895188302373,0.016173142273190482
-0.061429587402581635,-0.0041484689638761575,-0.018141425565407435,0.008228737679365284,-0.003479483802977347
-0.04161135447276566,-0.014633396460030952,-0.019130466528396436,0.007446876451740166,-0.006407919118970231
0.08203340765995493,0.008303815112409518,0.1277141030886555,0.01046471847806054,-0.021518699230659695
-0.03547239239583282,0.0019015286858978702,-0.021308908610049217,0.009161535318597513,-0.006547294145136427
0.027435836102128283,0.013219536556750854,-0.0242179077216708,0.0074322963475248445,-0.0047898879165303495
0.1373863880418351,-0.008397899840511097,-0.02308480728724938,0.009039480151880273,0.00426900317283822
-0.1426347836549251,-0.001178319395064623,-0.022929352998740847,0.008609401071146197,-0.004753734742398407
0.11124930569822161,-0.004655826451110111,-0.023938892945039,0.010598373635700226,-0.001275610418763661
-0.1773586041941792,-0.004277009774924897,-0.01956591575978894,0.010488579067588221,0.0014267019164260688
-0.11469261406808305,0.006487721602153433,-0.017989971748125402,0.010156628026615036,-0.010873922767499402
0.09169366315236653,-0.01643560402276791,-0.01715771013195641,0.004451420300743483,-0.02754299856561517
0.027435836102128283,0.013219536556750854,-0.0242179077216708,0.0074322963475248445,-0.0047898879165303495
-0.03656692307047909,-0.0017055268913422266,-0.030141432460412825,0.0077987560749212615,-0.008988034900358679
0.09046376134667569,0.00846358476583669,-0.01676249105575589,0.007596079429742497,-0.0022254943996070395
-0.03547239239583282,0.0019015286858978702,-0.021308908610049217,0.009161535318597513,-0.006547294145136427
-0.03606519347318088,-0.018557783799702708,-0.018461960453379552,-0.08512555012111535,-0.011846314516124033
-0.04161135447276566,-0.014633396460030952,-0.019130466528396436,0.007446876451740166,-0.006407919118970231
-0.11982197422663839,0.04048883118666026,-0.02077442647710331,0.013910191948491161,-0.009147323256860603
-0.2962703556504349,0.011589128083208972,-0.02178188394494668,0.004174454907532258,-0.005652235230520533
0.041984344128357595,0.0032675594634734894,-0.02201603909995802,0.010098220963476703,-0.012108226956560945
-0.1380155300473181,-0.006955028856453761,-0.021321665106177504,0.010458256226085193,-0.0033968115084498296
0.09642928880010135,0.0010182786702785161,-0.02465909744426864,0.00808192457372532,0.008070218036179857
-0.14531725694356004,0.026679339876288354,-0.018456420702678777,0.010782283909490396,-0.003198324879312705
0.01932419650148584,-0.0032852476203945797,-0.015571987362155185,-0.08375656511091677,0.029968245029377484
0.026387620858753378,-0.0012395122356075457,-0.028073784327770406,0.0056074973110296685,-0.0013656644842887818
-0.18638967850858254,-0.008400720912686583,-0.023944713255123328,0.007976165147869925,-0.010400569857301855
0.001179243615623547,0.007644184218003447,0.11703009398377731,0.0056241922392796595,0.0014109756872283331
0.1373863880418351,-0.008397899840511097,-0.02308480728724938,0.009039480151880273,0.00426900317283822
0.061271544654470336,0.02637468970612695,0.0726574836763893,0.012370520149371756,0.010151783958462314
-0.021365376180844223,0.006117025113020714,-0.026946055246439032,0.008097034691623185,-0.010595612214572173
0.03243692608105716,-0.0028700708727644533,-0.025235021156803896,0.005245560937952729,-0.004763882925198817
-0.04261353267090353,0.02109309628935534,-0.017033523013170102,0.009387135633031412,-0.0028852054432903906
0.033748906810063595,-0.003048694514641467,-0.015273970172788264,0.006607062721343418,0.013082991311753781
0.1373863880418351,-0.008397899840511097,-0.02308480728724938,0.009039480151880273,0.00426900317283822
-0.027051695563646866,-0.009730379135269345,-0.02621355972808466,0.006847587356295546,-0.014673705943412673
0.15344715193913597,0.01139003123091082,-0.022103934562676265,0.008530421778207758,0.011882492404263395
-0.1426347836549251,-0.001178319395064623,-0.022929352998740847,0.008609401071146197,-0.004753734742398407
0.012991733634322235,0.006743916140609189,0.08739310946901804,0.010341094165284835,0.005973935864484275
0.10383233509369362,0.01990572724342627,0.06622119139246066,0.013151223425598732,0.02771183662462653
-0.10179624954686241,-0.009585203217898275,-0.021200874360134445,0.006714901251901496,-0.007846454267978718
0.09529735064346394,0.00604845103984072,0.058753398847134534,0.007069018133387243,-0.01758825400963075
0.041984344128357595,0.0032675594634734894,-0.02201603909995802,0.010098220963476703,-0.012108226956560945
0.09642928880010135,0.0010182786702785161,-0.02465909744426864,0.00808192457372532,0.008070218036179857
0.03112797707315691,0.009548680687367233,-0.015309382335843379,0.007495951246001258,0.0009696471206246139
-0.08810305016932936,0.0026819907759969754,-0.02090873882918731,0.0072396308051065235,-0.009128601465102968
0.0703533954116251,-0.01970561095470343,0.009789662753403025,0.008007243655030197,-0.05497413725716029
0.007374586746660504,-0.04887249868947988,-0.005943803831042214,0.005182169261114712,0.00381196908840114
-0.0415113149722592,0.002977568776392606,-0.01752788328342152,0.007312146955385486,-0.00675374684422146
0.028648773384585494,0.007262986037324773,0.1659999404640669,0.010698180410773469,-0.0003468477302367136
0.043895655292923524,-0.0016305386297293084,-0.022930540504627814,0.005105870331990293,-0.0033563056832596407
0.02325122509600786,-0.004911655176050824,-0.026596590866492013,0.005300730368834956,-0.007626862192076071
-0.004253207764559285,-0.0008771127141361384,-0.015523183364097118,0.005841290228490661,0.028844554018603093
0.004861851376254722,0.008704820984104567,-0.03160411901455801,0.007244965822359463,-0.010511168125634532
-0.19010241352475807,-0.025056145903795176,-0.018642249549382952,-0.10909885212231456,-0.012529767024589088
0.026448046770471963,-0.00015995783994534043,-0.025052177975593025,0.006736652486609864,-0.0010159765857676436
0.033305781285416565,0.018447914840983605,-0.008600393382778586,0.0069504220255979495,0.03650765284774996
-0.061429587402581635,-0.0041484689638761575,-0.018141425565407435,0.008228737679365284,-0.003479483802977347
-0.24578247635869838,-0.0029998759597823737,-0.015230038689182145,0.007834239344797623,0.045091451177717456
-0.027321105752305015,0.012712605354124369,0.0932300891763108,-0.075558299878632,0.0033330307464528746
-0.021999587213223794,-0.02109979816060708,-0.029332185520570642,0.007809118675455289,-0.017320814974153678
-0.027428168347969017,-0.01034173012310012,-0.024783666776498306,0.006099833675511007,-0.016092255480818843
-0.046210962130944055,-0.019708431019762922,-0.022826832475275245,0.006379247670283422,-0.008583975840239953
0.043895655292923524,-0.0016305386297293084,-0.022930540504627814,0.005105870331990293,-0.0033563056832596407
-0.09380707578402814,-0.013417997907697913,-0.02028994506715724,0.008112940325324853,-0.007480664289852978
0.13016984727335765,0.004402391341228122,0.20317276623075226,0.01298447879727981,0.014962776038335242
0.09051336587421684,-0.025995842281022242,0.09206047617834492,0.006201356068505542,-0.04134031009463388
0.013756495442486256,-0.004741504517803739,-0.016932868363135272,0.005575964441954087,0.02997507913519313
0.010240535841707218,-0.018477406355481184,-0.025373840573106866,0.007122232582890942,-0.0063376080348187735
0.057021716810022674,0.001099559818373494,-0.01935936242577845,0.007376475163382354,-0.003296263912016941
0.07594124283734853,-0.00677179137451778,-0.015108982580656072,0.006574102093623889,-0.008936412196999748
0.11553991882412308,0.008350052727093589,0.17298590760610413,0.0078122318830040035,-0.04223697366273613
-0.07378921002672527,0.01431157867331181,0.09202005475711603,0.007063910136179962,-0.020553363151218727
-0.02510710695199397,0.002610172545379564,-0.028877064086180015,0.008179905253679152,-0.011016215590545584
0.03986513894651469,0.008015662855835028,0.07719862356081196,0.010025088323386505,0.004172891692663225
0.09642928880010135,0.0010182786702785161,-0.02465909744426864,0.00808192457372532,0.008070218036179857
0.03567073794629244,0.024053980755504214,-0.013242312832927478,-0.057706426339308226,-0.005841433540376626
-0.09706060310710969,0.005546406290850559,-0.022251467216059532,0.005545042394345784,-0.009543217206588891
0.0050831655733897365,0.004353317394093308,-0.01767427532243559,-0.04784272687920778,-0.015531651779581448
0.041984344128357595,0.0032675594634734894,-0.02201603909995802,0.010098220963476703,-0.012108226956560945
-0.15254612215265548,0.01373606264494762,-0.01989598025771094,-0.10569910360833262,-0.009366713592750762
-0.08810305016932936,0.0026819907759969754,-0.02090873882918731,0.0072396308051065235,-0.009128601465102968
0.006911185035348115,0.000623923341900715,0.06799822939926464,0.010026858561913033,0.009137456646016529
-0.021829458781357364,0.014379713627463379,-0.00759548976581104,0.0055723657401211945,0.031815111569894174
0.029118347205497386,0.021047896271375228,0.04001574866094407,0.009598999014584159,-0.012366901175501115
-0.06711074502208923,0.007704418319680665,-0.008229266314698565,0.005820557935468306,0.013167356394405149
0.040055904567832507,0.006076426067264547,-0.01953839893786016,0.007088891919945524,-0.004536577091642817
-0.17519056315799464,0.004587187139479956,-0.02018415166293692,-0.11640518089270305,-0.007396546244757078
0.1302565332169828,0.030769561075242133,-0.009319380241972389,0.005667600094172892,0.002035325668183539
0.10970508190805367,0.017606746376701614,-0.01831172828937302,0.008493413274884506,-0.006115416187313427
0.08904750976785082,-0.005033321179116201,0.08211701196335978,0.008100255321881116,0.006032344628718965
0.023159085695911047,0.0019823807817859144,-0.026492130983486836,0.007995529198246707,-0.01126109667395748
0.011099225317591563,-0.017841585351092693,0.12756532704802023,0.009387332098045636,0.0028271871683366785
-0.177093483336401,-0.00950048880950043,-0.022113238599570408,0.010402214649939037,-0.008650317284092365
0.026031880736603317,0.0183196533299603,-0.021522272607777226,0.007978392020420323,0.0029168168928276994
-0.04161135447276566,-0.014633396460030952,-0.019130466528396436,0.007446876451740166,-0.006407919118970231
0.02084778268908411,-0.004159232712609876,0.1367135977468657,0.00830790584848269,-0.005764883523327056
0.07227051083412772,-0.012606783094919569,-0.025448617658753846,0.006497447293668852,-0.009434894491768975
0.019458411269939652,-0.014231066202308214,-0.02203898242051701,-0.10570207940684641,-0.010342169272760703
-0.061429587402581635,-0.0041484689638761575,-0.018141425565407435,0.008228737679365284,-0.003479483802977347
-0.018749288163319108,-0.008004675628757707,-0.02022022889247651,-0.052959570659590414,-0.018648423544965702
-0.16754072103130066,-0.011503075421593137,-0.02350456865129207,0.008771104679786876,-0.01511848919378147
0.03243692608105716,-0.0028700708727644533,-0.025235021156803896,0.005245560937952729,-0.004763882925198817
-0.026703878901000618,0.008091112067118617,-0.010814708912916375,0.006539470419202161,0.016299629493891146
0.026387620858753378,-0.0012395122356075457,-0.028073784327770406,0.0056074973110296685,-0.0013656644842887818
-0.18638967850858254,-0.008400720912686583,-0.023944713255123328,0.007976165147869925,-0.010400569857301855
-0.006598673686545835,-0.002075998331949246,-0.01602769623819917,0.005435624560387104,0.0298202154917929
0.08367811611437766,0.020331730720155105,0.023141069601486326,0.010396975785908773,0.010567264445504548
0.04948142717033401,-0.016730119694970104,-0.020588428632227894,0.0051758145379481495,-0.016549645776696986
0.03335265939010704,0.005160625103206379,-0.024394571926638423,0.007579979571319286,-0.002706233989008305
-0.21774141843193712,-0.003998238748681728,-0.020930067452982527,-0.04780260063604744,-0.009695137763301134
0.0926834672764131,-0.016667464712931568,0.1192570851317793,0.010584142253354085,0.02387020431464846
0.10227562988151251,0.015375067267210153,0.16067620781295006,0.012038252077744876,0.006344061000897791
-0.03447079818591733,-0.009098334478823581,-0.02115602661360096,0.006225297053676129,-0.01844514121066514
-0.04001391621694499,0.017274910552503873,-0.013548891175041785,0.007468429264337473,-0.00316201503192157
-0.046210962130944055,-0.019708431019762922,-0.022826832475275245,0.006379247670283422,-0.008583975840239953
0.004861851376254722,0.008704820984104567,-0.03160411901455801,0.007244965822359463,-0.010511168125634532
0.007255432233647462,0.03109294580813604,0.12043374476983021,0.014292455946121265,0.020502621785471416
-0.18638967850858254,-0.008400720912686583,-0.023944713255123328,0.007976165147869925,-0.010400569857301855
0.03243692608105716,-0.0028700708727644533,-0.025235021156803896,0.005245560937952729,-0.004763882925198817
0.1370775392612001,0.014935324240694143,-0.02385895941224107,0.00654100639828644,-0.0021990554501645928
0.08297635698476959,-0.05103347337207692,0.11535661837413344,0.010072873476703919,0.009787665219912775
0.0009195327250891795,-0.0011338018258368204,-0.01120264061728341,0.0058550216713961645,0.039445473325687215
-0.17322805184790419,-0.003022308745446605,-0.023216964049339414,0.00918739861934692,-0.02324535378259381
0.027399940803709943,0.0009409877894799229,-0.020049830521669667,-0.0771405340364621,-0.0099945934629181
0.08671324845003986,0.0402208782129352,0.18528627189622265,0.010240046891799078,0.012304300650662708
0.016882908675481322,-0.012854162005650956,-0.024563551379585477,0.006974712611028265,-0.006871785784242459
0.029772606615839848,0.016575435554406145,-0.022580326964955627,0.007958798336408019,-0.006704511669383094
0.13690966317676007,0.03798014271657287,0.10657042799489419,0.00860591207282621,0.009222532503603286
0.0855508676704434,-0.011970080046150378,-0.01653883075284415,0.00808654603322379,-0.009374910846002187
-0.01964083999502501,0.0028606450571206908,0.08242385481195749,0.012335734926538746,-0.006113156694179939
-0.0037713726638439805,-0.08145123959010477,-0.03587707279869014,0.005462424823045014,-0.010608641844221835
0.0012434171741092246,-0.007188334744672125,-0.008224721059577283,0.006818780249826325,-0.03577261677868153
-0.006598673686545835,-0.002075998331949246,-0.01602769623819917,0.005435624560387104,0.0298202154917929
-0.027428168347969017,-0.01034173012310012,-0.024783666776498306,0.006099833675511007,-0.016092255480818843
-0.11720561799133215,-0.01663978323454668,-0.010718804385340086,0.012939146491235778,0.06930014942306206
0.041138684062384266,0.018515291198457004,0.0642722610774972,0.011512125354455898,0.01460251441820055
-0.11687407092677592,-0.00015197592407708205,-0.020206303041343646,0.009366013158092832,-0.004364347099696205
0.14742937534000342,-0.005023708437216933,-0.021619291389877622,0.009333144115329704,0.008458258369924728
0.1373863880418351,-0.008397899840511097,-0.02308480728724938,0.009039480151880273,0.00426900317283822
-0.1097955922810556,-0.012422053228798828,-0.019639687930896838,0.010403414427646727,-0.011956208244907009
0.09642928880010135,0.0010182786702785161,-0.02465909744426864,0.00808192457372532,0.008070218036179857
-0.03547239239583282,0.0019015286858978702,-0.021308908610049217,0.009161535318597513,-0.006547294145136427
0.021130630567109517,0.0036917815856038344,0.002849238624229915,0.008764286458535532,-0.013212395851359538
0.057021716810022674,0.001099559818373494,-0.01935936242577845,0.007376475163382354,-0.003296263912016941
0.1461152208786712,0.010726896065320336,-0.02233016743767847,0.008457689561414712,0.011034696308944256
0.04948142717033401,-0.016730119694970104,-0.020588428632227894,0.0051758145379481495,-0.016549645776696986
-0.027428168347969017,-0.01034173012310012,-0.024783666776498306,0.006099833675511007,-0.016092255480818843
0.1302565332169828,0.030769561075242133,-0.009319380241972389,0.005667600094172892,0.002035325668183539
0.12816232043340073,0.01012910687287093,-0.008083178570079399,-0.03212026962977971,0.01914465016726373
0.13494058491015118,0.025854268875939085,-0.005266709424164368,0.005517703402481266,0.030307104754676354
-0.11687407092677592,-0.00015197592407708205,-0.020206303041343646,0.009366013158092832,-0.004364347099696205
0.011897133237897744,-0.008615037189542232,-0.02834950998378314,0.007507037296058346,-0.0024883291085348925
-0.08256805492640465,0.027183071153318705,-0.020805137939321375,0.007449262170394317,-0.005586299348641968
-0.1758846053704006,0.0036989645937921373,-0.02070663048740598,-0.08716343926551368,-0.014519117807382409
0.029058985268758074,0.008717863296216181,-0.0169864555972474,0.007541957367467285,0.008924525012660826
-0.10179624954686241,-0.009585203217898275,-0.021200874360134445,0.006714901251901496,-0.007846454267978718
-0.036510749820913325,0.007531861041026938,-0.025394618901762853,0.008585244743528585,-0.0035704473642522083
-0.06164713186524576,-0.014761976495536155,-0.017447154373918746,0.00761881818402682,0.0006452887508090405
0.06505982368056382,-0.007419477605646454,0.07558506043595448,0.014902500391985582,0.010177951092798218
-0.02983426953531232,0.007064224644864666,-0.024572103178651883,0.008741230943233695,-0.005128684291190753
0.047356847443722996,0.005288260682563603,-0.015580465114419774,0.006103535649408383,0.03026823570655436
-0.1426347836549251,-0.001178319395064623,-0.022929352998740847,0.008609401071146197,-0.004753734742398407
0.08893818059011457,0.02131011005016589,-0.013816509964684223,0.010356780250195844,0.012357228582047401
0.16901964357406088,0.04077543544247291,-0.020062559692849764,0.009682524398794858,0.012339455979693454
-0.02510710695199397,0.002610172545379564,-0.028877064086180015,0.008179905253679152,-0.011016215590545584
0.03112797707315691,0.009548680687367233,-0.015309382335843379,0.007495951246001258,0.0009696471206246139
-0.0190202486577059,0.0316367182850045,-0.01392548885778685,-0.036737844232560955,-0.012438724395085806
0.015091316045942412,0.01617476909096298,0.07632809901728269,0.014840597600364092,0.008206712349293325
-0.18942981887130117,0.0075389203568899735,-0.019488531296213335,-0.09947317086482912,-0.015156099045467351
0.09169366315236653,-0.01643560402276791,-0.01715771013195641,0.004451420300743483,-0.02754299856561517
0.125685278927358,0.0037077876629912666,-0.020047684993608053,0.005434940226206636,-0.007496999975149909
0.11124930569822161,-0.004655826451110111,-0.023938892945039,0.010598373635700226,-0.001275610418763661
-0.13061062143007157,-0.01653666683723538,-0.01721662876296677,-0.11320248390779782,-0.005704548219326017
0.07488178552524184,0.006849503434349981,-0.11007002056742193,0.0035240796968617144,-0.013082191241878493
-0.09429596796394552,0.02058849682422863,-0.01707816846738839,0.010923216071022477,0.0003540877382182292
-0.18866499563868278,-0.03172339344651541,-0.022607675460451077,0.010592666968777188,-0.017555754974608716
0.027435836102128283,0.013219536556750854,-0.0242179077216708,0.0074322963475248445,-0.0047898879165303495
0.08665725794172953,0.010817725470318125,0.1937107432670633,0.00905259155423141,0.0009264292806750228
0.03243692608105716,-0.0028700708727644533,-0.025235021156803896,0.005245560937952729,-0.004763882925198817
0.03243692608105716,-0.0028700708727644533,-0.025235021156803896,0.005245560937952729,-0.004763882925198817
-0.021999587213223794,-0.02109979816060708,-0.029332185520570642,0.007809118675455289,-0.017320814974153678
0.035980946502251594,-0.00029391307281651077,-0.014465565195898707,0.0032208152629856646,0.0110569833429587
0.009385358846056641,0.0029461173254848355,0.09016846308879681,0.010369169701365715,0.004676743491548763
-0.030271364863310543,0.008085265284222853,-0.007601916747420943,0.00549921019025929,0.012217565749395408
0.018051734713300783,0.02779607339227415,0.11371120417713272,0.00791545704412704,0.015397316922364465
0.03239388171476077,0.0005847647458182784,-0.0105914270672608,0.007020686770276917,0.010335151998375106
0.027435836102128283,0.013219536556750854,-0.0242179077216708,0.0074322963475248445,-0.0047898879165303495
0.11412490259756304,0.020735611482042126,-0.004331052036231717,0.004326452374900963,0.012051650176333414
0.09650327028429066,-0.014817532073970678,0.08631830923993954,0.007526840432685734,0.01176261618232059
-0.021999587213223794,-0.02109979816060708,-0.029332185520570642,0.007809118675455289,-0.017320814974153678
-0.15929111646573502,-0.006124427734198946,-0.023106253991812167,0.010070699650793307,-0.0161216284747376
-0.017298527617189578,0.016362715626401837,0.15639061118718542,0.014048663922618143,0.017620663754043926
0.011617560610210725,0.020344993098962826,-0.02233426641954794,-0.07845812740446464,-0.016436203604111858
0.02692210282898721,-0.001398718766901008,-0.02453483220309939,0.007907908950157213,-0.012494506725071583
0.11344813643924226,0.0038954933495674374,0.11954222934142525,0.007406662649511431,-0.02588903078745071
0.022909760267940775,-0.002247122844412646,-0.02614978280021191,0.005283362556458309,-0.015580918192717678
0.08090268139319805,-0.02671642527390878,-0.023951887966479655,0.007965170781321505,-0.002046687803549641
0.09308839621871251,0.003799352101324324,-0.008433619425603663,0.009548300876930893,0.006711431082091131
0.0502227083049574,-0.07265231386527123,-0.021623373421446743,0.0057340564498801665,0.008661796826823004
-0.2602556457822556,-0.000514739765819246,-0.02418083398684777,0.00595612601362517,-0.010514466656662783
0.14377627170061477,0.015129984541374042,-0.018948433116141424,0.005950679645234964,0.001938722802478205
0.05701358703801283,-0.02229943476291551,-0.013223373756188999,-0.0905519578193324,-0.004966794158927687
0.043895655292923524,-0.0016305386297293084,-0.022930540504627814,0.005105870331990293,-0.0033563056832596407
0.012528666937781749,0.020456274729752495,-0.015577078333707228,0.0060976679290279485,0.011411969400401517
0.0009195327250891795,-0.0011338018258368204,-0.01120264061728341,0.0058550216713961645,0.039445473325687215
-0.006598673686545835,-0.002075998331949246,-0.01602769623819917,0.005435624560387104,0.0298202154917929
-0.04757995382988293,-0.012747711665588303,-0.02459001980297617,0.007058286306809156,-0.013554923370923492
0.01585119403423795,0.004882088746196185,-0.022516119251185147,0.0037080693406885694,0.008418182380779689
0.010012733257990585,-0.003752378809028738,-0.021295673129380455,0.004233161427742702,0.0048767077186411935
-0.16754072103130066,-0.011503075421593137,-0.02350456865129207,0.008771104679786876,-0.01511848919378147
0.009817646688496861,0.004195687300488711,-0.019368659188582004,0.006841532300020035,-0.0022420299927136188
-0.08577119108268455,0.012128812529563101,-0.017853460500978937,0.008527552399784569,0.003842847563729876
0.03210749477949048,-0.06379656586111489,0.07732782492527784,0.008289866653176055,-0.007557519765926029
-0.004253207764559285,-0.0008771127141361384,-0.015523183364097118,0.005841290228490661,0.028844554018603093
-0.245400283145766,0.003958327158672794,-0.015480688306825916,0.006323238515756753,0.05466842045226053
-0.061429587402581635,-0.0041484689638761575,-0.018141425565407435,0.008228737679365284,-0.003479483802977347
0.08307534625664996,-0.016196231480426558,-0.06727803228820128,0.00652853245630719,0.00987031563750996
-0.03754618827600317,0.02684989282962353,-0.01480145133613276,0.007725342513501092,0.00728140976910766
-0.006598673686545835,-0.002075998331949246,-0.01602769623819917,0.005435624560387104,0.0298202154917929
