codmun,n_obs,pop_weight_sum,AAI_total,AAI_ci_lower,AAI_ci_upper,AAI_ci_width,health_score,functional_score,reliable,uf
220034,10,9230.298227619998,0.12513302703811574,0.09748608442455406,0.149752173105827,0.05226608868127294,0.23509151818757745,0.015174535888654101,False,Piauí
220035,10,4088.9303143399998,0.17000334955175686,0.12458306954571712,0.26914798215876823,0.1445649126130511,0.29289795359739434,0.04710874550611944,False,Piauí
220036,10,6021.67370356,0.10532358164257648,0.07919645980882452,0.12290200952003374,0.04370554971120923,0.21064716328515296,0.0,False,Piauí
220037,12,7629.560675070001,0.16273985805374022,0.1228403720140504,0.2050282131164087,0.0821878411023583,0.2783523459409536,0.0471273701665268,False,Piauí
220038,13,8469.96594073,0.20955523650380437,0.12417061845023135,0.3021557595626128,0.17798514111238145,0.30764606187543947,0.11146441113216927,False,Piauí
220039,24,30206.4569899,0.21758451208455393,0.1411382172515607,0.30200955728681333,0.16087134003525264,0.31459519531950814,0.12057382884959977,False,Piauí
220040,12,5415.6317192999995,0.1446777753926335,0.12000674109770768,0.1896511635075958,0.06964442240988813,0.2453111102205694,0.044044440564697605,False,Piauí
220041,7,3168.7915005600003,,,,,0.22652473459190153,0.06694629456545496,False,Piauí
220042,10,5092.26397171,0.13814313853180332,0.09479423560142691,0.19437388209271161,0.0995796464912847,0.24832004756742085,0.0279662294961857,False,Piauí
220043,21,13151.89375191,0.22164736481830474,0.13576944403338317,0.33502108193474156,0.19925163790135839,0.3266788163242575,0.11661591331235198,False,Piauí
220044,5,5343.11210542,,,,,0.31522927140857,0.0701415412086961,False,Piauí
220045,11,6943.57229392,0.20905297743713544,0.07494232299672673,0.38922170360743685,0.31427938061071015,0.2865839329776811,0.1315220218965897,False,Piauí
220046,22,14877.91727163,0.22236619045394782,0.1673592217899001,0.27365736236215005,0.10629814057224996,0.3285008622905695,0.1162315186173261,False,Piauí
220047,8,4005.7799756699997,,,,,0.31219923597662996,0.1256712156204486,False,Piauí
220048,10,6278.133207259999,0.14012105184104806,0.09057805678029231,0.19615774526482518,0.10557968848453288,0.23527959271154644,0.044962510970549686,False,Piauí
220049,3,819.98912403,,,,,0.27929550600291936,0.0,False,Piauí
220050,15,10529.084173719999,0.15282884752198553,0.10578889487083303,0.18836911476609577,0.08258021989526275,0.24394760002547544,0.061710095018495635,False,Piauí
220054,2,383.73094264,,,,,0.42179665593660326,0.2,False,Piauí
220055,5,5587.82901662,,,,,0.29156960692514367,0.02661253356226533,False,Piauí
220057,2,1963.3178730600002,,,,,0.1732502303813215,0.0,False,Piauí
220058,6,1819.3552725499999,,,,,0.25637866376857166,0.06002295361309035,False,Piauí
220059,3,1271.69808816,,,,,0.25224779439460365,0.0,False,Piauí
220061,11,7399.760768439999,0.1464737207835214,0.09406450045629589,0.20891126660588963,0.11484676614959374,0.2297237573637859,0.06322368420325687,False,Piauí
220062,2,1901.8109726100001,,,,,0.595525949933724,0.37500000000065725,False,Piauí
230000,8,19170.93266683,,,,,0.2620221270978766,0.07087393772937758,False,Ceará
230001,12,14533.2469783,0.1896008876667511,0.10209621274183446,0.2745984187928382,0.17250220605100375,0.2816549926127678,0.09754678272073436,False,Ceará
230002,2,6357.44922018,,,,,0.30791505390056223,0.0,False,Ceará
230003,6,10737.78115085,,,,,0.26378116753385517,0.12441230476095608,False,Ceará
230004,10,20074.38417599,0.2762760650168967,0.15806987152388338,0.4361236841766252,0.27805381265274187,0.40309191427641344,0.14946021575737997,False,Ceará
230005,11,15497.883529030001,0.2952540499311537,0.1494513248108314,0.43390107564399166,0.28444975083316026,0.4034905885363652,0.1870175113259421,False,Ceará
230007,3,5491.76844398,,,,,0.2505885006379758,0.0,False,Ceará
230008,5,6147.092137830001,,,,,0.36000731421765547,0.10484880137749518,False,Ceará
230009,6,15331.29459212,,,,,0.25922752389387904,0.023950928004718722,False,Ceará
230010,8,11010.10270938,,,,,0.5328382799505553,0.340753382227464,False,Ceará
230011,13,18992.00514158,0.12520734820065849,0.09402349862375303,0.1657278368471425,0.07170433822338948,0.22050443787820134,0.029910258523115667,False,Ceará
230012,10,16678.24100414,0.27183470429573303,0.11693817666053298,0.4550781040738614,0.33813992741332843,0.3837110642125971,0.159958344378869,False,Ceará
230013,4,8445.252779,,,,,0.2349951778724597,0.0,False,Ceará
230014,6,6203.04559335,,,,,0.22366999053110193,0.09639081594088214,False,Ceará
230015,13,13143.48840373,0.1734540329502161,0.13370910010066214,0.23546991691454644,0.1017608168138843,0.2842175338563163,0.06269053204411579,False,Ceará
230016,12,9724.637138220001,0.24345086430343565,0.1756405110679185,0.3367235709226128,0.1610830598546943,0.35661026002921514,0.1302914685776562,False,Ceará
230017,9,11188.613631130002,,,,,0.30931910272252466,0.10762262873415407,False,Ceará
230018,1,593.88610227,,,,,0.3356400664394421,0.0999999999999999,False,Ceará
230019,1,1032.02796318,,,,,0.2883880876224129,0.05,False,Ceará
230020,16,15814.512808939999,0.18086537956187795,0.13225839009702064,0.24258429343384055,0.11032590333681991,0.28897369191817934,0.07275706720557662,False,Ceará
230021,1,2372.30699671,,,,,0.224441372531589,0.0,False,Ceará
230022,16,23173.5960574,0.22370187435274536,0.12187672419958116,0.33070071701705994,0.20882399281747877,0.3313247944167792,0.11607895428871151,False,Ceará
230023,6,9011.79759796,,,,,0.2886264808037118,0.0540075942229523,False,Ceará
230024,20,29852.530970990003,0.18980192652760616,0.11988999063448084,0.28030148128752896,0.1604114906530481,0.27794818738247495,0.10165566567273743,False,Ceará
230025,7,11144.080567269999,,,,,0.2987894240200125,0.06313186733177487,False,Ceará
230026,3,3327.6422597399996,,,,,0.2910652419764167,0.12440924860875707,False,Ceará
230027,10,12968.807898160001,0.22297601824952373,0.14502166507225533,0.34315605532852583,0.1981343902562705,0.32241367412687366,0.1235383623721738,False,Ceará
230028,10,7347.2448274299995,0.2045439003496378,0.127916516630904,0.2968336691362698,0.1689171525053658,0.30303023602117457,0.10605756467810097,False,Ceará
230030,5,14325.86163528,,,,,0.3784174925826781,0.15942685595754463,False,Ceará
230031,16,25564.29339594,0.2015710559218321,0.13984048378951663,0.27059845897478346,0.13075797518526683,0.30518281604995706,0.0979592957937071,False,Ceará
230032,8,11403.491555289998,,,,,0.25866778830386594,0.014212321310512723,False,Ceará
230033,4,4746.41605506,,,,,0.26466710994521314,0.024657391431105923,False,Ceará
230034,11,12910.190610500002,0.15779016032110632,0.12541069435536464,0.19562280374669225,0.0702121093913276,0.26083623655896243,0.05474408408325021,False,Ceará
230035,9,11402.983059,,,,,0.23490351695362321,0.05988061513579766,False,Ceará
230036,10,9186.25873169,0.1361788810254476,0.10919962417176333,0.19657805572444534,0.087378431552682,0.2453779615174626,0.026979800533432623,False,Ceará
230037,15,18286.77632382,0.21979174867146553,0.15330573572281084,0.3120211436609101,0.15871540793809927,0.33373382505120186,0.10584967229172919,False,Ceará
230038,8,6494.01478623,,,,,0.34679169642021124,0.232529973740426,False,Ceará
230039,4,4022.8127630500003,,,,,0.2964290972406489,0.052396222021452304,False,Ceará
230041,17,16510.93552553,0.23783369902809376,0.15784958083802272,0.3417584867907553,0.1839089059527326,0.3361733372398143,0.13949406081637325,False,Ceará
230043,9,9098.116329150002,,,,,0.20320807483512823,0.10463961340357399,False,Ceará
230044,9,11601.62657871,,,,,0.3156844415765056,0.11414271813985105,False,Ceará
230045,16,22308.060570249996,0.20223572684626878,0.14093184647037027,0.28390486932493,0.1429730228545597,0.30750139778548763,0.09697005590704999,False,Ceará
230046,10,9137.42601798,0.17746452217928432,0.1235863710651441,0.23509144009648128,0.11150506903133718,0.2550923490967481,0.09983669526182055,False,Ceará
230047,5,7674.43951511,,,,,0.24218892204993325,0.018632936401147777,False,Ceará
230048,18,23087.086848929997,0.22930773492111545,0.15289881359782392,0.3103155815566473,0.15741676795882337,0.3394419465172854,0.11917352332494542,False,Ceará
230049,9,8681.52555802,,,,,0.3270109919757651,0.1797975866634434,False,Ceará
230050,11,12649.033324379998,0.25145648690903066,0.15986260501992727,0.39671588751345266,0.23685328249352539,0.3742002175294457,0.12871275628861562,False,Ceará
230051,27,37288.74325806,0.18560238224542502,0.11550550098443328,0.2665895921342076,0.15108409114977428,0.2813191673328117,0.08988559715803836,False,Ceará
230052,2,6986.77579075,,,,,0.920469185731062,0.7011752282563397,False,Ceará
230053,7,6818.79937768,,,,,0.35541951931366883,0.15362685348669314,False,Ceará
230054,11,11913.52780769,0.18006952018030364,0.11472230544900623,0.2417416723062138,0.12701936685720755,0.28959680974588287,0.07054223061472435,False,Ceará
230055,6,7024.00850577,,,,,0.299074330898814,0.09279296728080333,False,Ceará
230056,15,17063.28603887,0.14248181900590284,0.11740370880564677,0.1860174652881851,0.06861375648253834,0.25643284942175865,0.028530788590046974,False,Ceará
230057,10,14894.07642045,0.23070510570258507,0.1350036954110065,0.3311915249709548,0.19618782955994826,0.34851514167417313,0.11289506973099693,False,Ceará
230058,4,2093.0790024400003,,,,,0.30435324560585103,0.10758380375752441,False,Ceará
230059,16,18483.51441719,0.19464716889718808,0.140538952121847,0.26079360437207444,0.12025465225022744,0.2934653421314248,0.09582899566295139,False,Ceará
230060,3,3914.1715662300003,,,,,0.24418248115853433,0.0,False,Ceará
230061,6,6937.2332680300005,,,,,0.47225511697759753,0.23535152066432422,False,Ceará
230062,7,7086.3890936299995,,,,,0.30836789911420154,0.10421355331121182,False,Ceará
230063,5,7823.27991841,,,,,0.3657167891932248,0.13034037271923937,False,Ceará
230064,10,9891.23824813,0.1704722042029095,0.14079002971322982,0.215222429365523,0.07443239965229317,0.28465940343379215,0.056285004972026924,False,Ceará
230065,2,4415.14294301,,,,,0.40103237389886365,0.16101086755061148,False,Ceará
230066,11,14822.16245181,0.19450791521126332,0.1331913495729595,0.2683619496619049,0.1351706000889454,0.2649466993562001,0.1240691310663266,False,Ceará
230067,6,8474.248962569998,,,,,0.23373134646126273,0.022726419153443547,False,Ceará
230068,11,14376.70084422,0.23673001270479477,0.15145695358977293,0.32397499843717387,0.17251804484740094,0.34344798667700577,0.1300120387325837,False,Ceará
230069,1,3017.58668381,,,,,0.2411361088053837,0.0,False,Ceará
230070,4,7292.948711910001,,,,,0.38003136160817835,0.23031646415679996,False,Ceará
230071,2,2836.6709366799996,,,,,0.6918834679825004,0.4633199458468814,False,Ceará
230072,16,16196.61671426,0.2439154483216814,0.1498112825758723,0.3786535499837669,0.22884226740789457,0.3460850028695599,0.14174589377380295,False,Ceará
230073,8,11913.57648313,,,,,0.3773608853951097,0.1771821607683942,False,Ceará
230074,21,26751.26687251,0.20597450953960875,0.13812933340457847,0.2852297533352838,0.1471004199307053,0.29669942154424195,0.11524959753497548,False,Ceará
230075,14,14042.171019020003,0.3025842207457867,0.2011586853547241,0.4080434785277078,0.2068847931729837,0.37232997328142897,0.2328384682101444,False,Ceará
230076,4,10875.96754856,,,,,0.3778190087951733,0.2129682139010864,False,Ceará
230077,3,2345.24305973,,,,,0.302772666382967,0.13031279291481387,False,Ceará
230078,3,3636.51741291,,,,,0.36579737360425824,0.11842978800295893,False,Ceará
230079,4,5798.1223587,,,,,0.38382050080811825,0.19860889197062262,False,Ceará
230080,19,24089.528161050002,0.17619399190191146,0.14347164680400787,0.22182093099894012,0.07834928419493226,0.29144765981511467,0.06094032398870833,False,Ceará
230081,8,14145.649815740002,,,,,0.2859821395065173,0.08366366628178043,False,Ceará
230082,16,21881.87426645,0.16659592725959482,0.12226384320926117,0.22820217716689808,0.10593833395763691,0.2781201320561986,0.05507172246299103,False,Ceará
230083,16,21666.725481139998,0.19000504071620242,0.14152424628018723,0.24943989617975273,0.10791564989956551,0.3000658082811735,0.0799442731512313,False,Ceará
230084,6,7936.606369519999,,,,,0.4811971316573421,0.3011543040681321,False,Ceará
230085,4,2801.0871399000002,,,,,0.44233846640399876,0.22589209592550885,False,Ceará
230086,3,2800.84551845,,,,,0.23045685315815304,0.013364824040783043,False,Ceará
230087,7,9097.12509002,,,,,0.26178099703451047,0.0333639030640539,False,Ceará
230088,9,11172.51333761,,,,,0.2519676055790721,0.029974792639329215,False,Ceará
230089,16,14679.936890500001,0.1567884845788976,0.12562137549366595,0.19778774229718882,0.07216636680352287,0.2591076052113154,0.05446936394647982,False,Ceará
230090,7,9994.70243184,,,,,0.24549432555300962,0.03274649811197495,False,Ceará
230091,16,20624.16910412,0.18417666434571436,0.12914510258512968,0.24627706429768245,0.11713196171255277,0.3018060348927746,0.06654729379865418,False,Ceará
230092,7,6873.705474439999,,,,,0.27595346629498335,0.07229772394291985,False,Ceará
230093,2,17494.40187791,,,,,0.4222225919195629,0.1714285714286041,False,Ceará
230094,9,17193.72474748,,,,,0.27137290602297426,0.035019031280481984,False,Ceará
230095,6,3888.9795969399997,,,,,0.2671835896254284,0.07032842094329961,False,Ceará
230096,4,5073.16241071,,,,,0.2751233196101477,0.03255987186065319,False,Ceará
230097,4,3602.73290916,,,,,0.25432210435521063,0.005781763006643943,False,Ceará
230098,11,8491.78919548,0.1685030232714047,0.12479925194926587,0.25733520612963606,0.13253595418037017,0.2913939130648414,0.04561213347796797,False,Ceará
230099,5,7783.38483805,,,,,0.2365204135690255,0.04549948693577944,False,Ceará
230100,15,14713.888511860001,0.1570504652335022,0.13286420069567836,0.19175033050647003,0.058886129810791665,0.2706914586691066,0.043409471797897864,False,Ceará
230101,9,13560.809849020001,,,,,0.24121841020840787,0.10970856924422652,False,Ceará
230103,2,4337.55464654,,,,,0.2313485107767777,0.11876603622064576,False,Ceará
230105,3,2851.60571663,,,,,0.20728550003990223,0.027442432653866648,False,Ceará
230107,10,11770.29667021,0.14390124675128016,0.12217219638714441,0.178792637495457,0.0566204411083126,0.2660897938799738,0.021712699622586512,False,Ceará
230108,4,4948.4996784,,,,,0.36397088271098643,0.13187018157248664,False,Ceará
230109,1,559.00793318,,,,,0.2411361088053837,0.0,False,Ceará
230110,5,7384.3654540299995,,,,,0.3487844299961619,0.10811374865098282,False,Ceará
230111,9,24860.53746333,,,,,0.20824599186829598,0.0077343095423265465,False,Ceará
230112,8,7284.17568121,,,,,0.3224561610173318,0.12637843428291423,False,Ceará
230113,4,7861.3839427,,,,,0.24428804217635014,0.0,False,Ceará
230114,6,8243.976528700001,,,,,0.5447567708329163,0.3256387714447229,False,Ceará
230115,5,13224.74945368,,,,,0.2661766851368628,0.14758181310507917,False,Ceará
230116,13,15288.96646838,0.17722375490367365,0.09103830169499874,0.30402784018905443,0.2129895384940557,0.2583400042497336,0.09610750555761367,False,Ceará
230117,3,2774.07826365,,,,,0.14927396157134254,0.0342738659506673,False,Ceará
230118,7,9782.742782790001,,,,,0.32934900330126216,0.1003430538394512,False,Ceará
230119,7,9877.066499040002,,,,,0.28087723455613955,0.03985516256013471,False,Ceará
230120,10,17080.51171259,0.2904381970557958,0.14666546150952248,0.3662736219804478,0.21960816047092535,0.4043308242078053,0.17654556990378636,False,Ceará
230121,2,4100.87898707,,,,,0.2578308450791783,0.0,False,Ceará
230122,1,360.48467021,,,,,0.8387170971529687,0.65,False,Ceará
230123,8,16699.91007413,,,,,0.29172894727644577,0.08048398231994795,False,Ceará
230124,11,16859.39748161,0.16872845991049945,0.12402278009036173,0.2726188360899042,0.1485960559995425,0.2833426399599504,0.0541142798610485,False,Ceará
230125,12,21384.354323919997,0.1579912774946844,0.11499377965430692,0.19765729951448432,0.0826635198601774,0.26367321532914534,0.05230933966022348,False,Ceará
230126,13,25940.832938620002,0.22967066218523938,0.14609485304195954,0.358909109607859,0.21281425656589945,0.3224291403447126,0.13691218402576624,False,Ceará
230127,5,13213.62419382,,,,,0.31168342473225275,0.06086926591314528,False,Ceará
230128,14,18165.31266205,0.15904704981217724,0.13506593508362708,0.19261104579465213,0.057545110711025055,0.2819570163952889,0.03613708322906558,False,Ceará
230129,3,2507.29301829,,,,,0.23522310228336976,0.14029024872545456,False,Ceará
230130,5,6566.460235109999,,,,,0.29548254556244247,0.14085248772819323,False,Ceará
230136,3,6102.655194389999,,,,,0.2170842598261246,0.036753015797481754,False,Ceará
230137,4,4375.92632066,,,,,0.26801659259357496,0.016666666666704754,False,Ceará
230138,2,2193.31046148,,,,,0.34754358312817085,0.23811396102724613,False,Ceará
230139,3,5323.59888845,,,,,0.24701275442529405,0.0,False,Ceará
230140,2,5392.42034434,,,,,0.2578308450791783,0.0,False,Ceará
230142,3,7353.3102589499995,,,,,0.3316755219062369,0.0734488015098551,False,Ceará
230143,6,12503.03797802,,,,,0.27090481318020415,0.07701503144182158,False,Ceará
230144,2,1113.8150352,,,,,0.4092371435182712,0.28988128610063496,False,Ceará
230145,6,2670.42155566,,,,,0.31495828386370034,0.06851937935610963,False,Ceará
230147,4,2496.40091264,,,,,0.30437476639511885,0.0625,False,Ceará
230149,4,2547.81512906,,,,,0.17683991989403408,0.0,False,Ceará
230151,1,726.33680477,,,,,0.3661973089826768,0.15,False,Ceará
230152,8,3795.4159834800002,,,,,0.4061249630571586,0.1765089169758802,False,Ceará
230153,5,6988.7566013000005,,,,,0.21096078261870801,0.012242502334690644,False,Ceará
230154,3,4929.32173547,,,,,0.2632025400196737,0.017253764468549287,False,Ceará
240000,11,5382.69951349,0.23130018103834155,0.16645787031380913,0.3033867570180664,0.13692888670425726,0.3391112706314646,0.12348909144521854,False,Rio Grande do Norte
240001,26,14015.312213259998,0.24174979993101048,0.15795997262727562,0.3386848388799426,0.18072486625266698,0.3429950925211563,0.14050450734086467,False,Rio Grande do Norte
240002,8,5716.57784573,,,,,0.33458683347607526,0.10622401994325617,False,Rio Grande do Norte
240003,28,17986.6371291,0.1631448759002575,0.13295287068820394,0.20367799432997996,0.07072512364177602,0.2788280396905918,0.047461712109923206,False,Rio Grande do Norte
240004,9,4766.94139272,,,,,0.33781700654375696,0.1697915960647393,False,Rio Grande do Norte
240005,16,12381.28686539,0.2728356501809362,0.15524930483153082,0.3697220971306552,0.21447279229912436,0.3603374029697196,0.1853338973921528,False,Rio Grande do Norte
240006,16,20317.34438565,0.16532341838810438,0.12255062535193657,0.22387050402063313,0.10131987866869656,0.2766872532593137,0.053959583516895025,False,Rio Grande do Norte
240007,12,11540.8451921,0.14965987179155268,0.1328203228753553,0.175372797966669,0.042552475091313685,0.2735593120450403,0.025760431538065107,False,Rio Grande do Norte
240008,17,18011.127450509997,0.17756218627080356,0.13420820206956133,0.27695212114976353,0.1427439190802022,0.30020756241715296,0.054916810124454055,False,Rio Grande do Norte
240009,14,10071.468946000003,0.21729492340193032,0.12640788646818366,0.3186005256059482,0.19219263913776455,0.32984919115908873,0.1047406556447719,False,Rio Grande do Norte
240010,10,9901.05875527,0.22287231733992896,0.1195493010875303,0.33311815436896713,0.21356885328143682,0.333157335207247,0.11258729947261094,False,Rio Grande do Norte
240011,7,4521.85578539,,,,,0.4655273415798455,0.27712188523288395,False,Rio Grande do Norte
240012,17,20044.702252360003,0.22917457307223454,0.13480993875210706,0.36775827512516146,0.2329483363730544,0.3190726928192616,0.13927645332520752,False,Rio Grande do Norte
240013,6,4388.56638373,,,,,0.23239558406212477,0.01413600561312978,False,Rio Grande do Norte
240014,25,17417.27585023,0.14388839272099208,0.1035244409504485,0.18800818145182174,0.08448374050137324,0.24643123382338877,0.04134555161859543,False,Rio Grande do Norte
240015,12,7439.156879560001,0.14275113916022242,0.1179660156727274,0.16468594435354422,0.04671992868081683,0.2612523770672977,0.024249901253147105,False,Rio Grande do Norte
240016,16,9752.561127280002,0.1651239379937723,0.13967049484423594,0.20023125117333362,0.06056075632909769,0.2902824623202318,0.03996541366731282,False,Rio Grande do Norte
240017,33,22241.37280413,0.17139806147049805,0.13110043910574462,0.22442798061906172,0.0933275415133171,0.2718186211480149,0.07097750179298117,True,Rio Grande do Norte
240018,26,15020.03904847,0.2129678927533709,0.15156733165754732,0.27802693384996857,0.12645960219242125,0.31162089211314564,0.11431489339359618,False,Rio Grande do Norte
240019,19,9534.572390809999,0.12709380178979826,0.09378754192673096,0.176088315130369,0.08230077320363803,0.23300148170960047,0.021186121869996022,False,Rio Grande do Norte
240020,10,7230.0300472399995,0.1656735381026047,0.12571347269248861,0.2162579245220894,0.09054445182960077,0.2800311292232004,0.05131594698200901,False,Rio Grande do Norte
240021,25,12181.231263529999,0.21069805817118262,0.11780071131869246,0.32244149777180936,0.2046407864531169,0.30663298556950064,0.11476313077286458,False,Rio Grande do Norte
240022,29,25917.575693250004,0.2087068484049179,0.15877208549875577,0.2670531971558555,0.10828111165709975,0.3110907110465809,0.10632298576325484,False,Rio Grande do Norte
240023,37,23254.30055502,0.19194780049747937,0.13216485657755744,0.2685215499401886,0.13635669336263118,0.2861125407566611,0.09778306023829768,True,Rio Grande do Norte
240024,31,28967.216704550003,0.17666233063641298,0.1398312571235592,0.22413771309182295,0.08430645596826375,0.2854074583161479,0.06791720295667815,True,Rio Grande do Norte
240025,3,1702.30991337,,,,,0.24113610880538366,0.0,False,Rio Grande do Norte
240026,12,7634.7659783399995,0.17339290827140824,0.13569288759435208,0.23465118542004326,0.09895829782569118,0.28742469856601643,0.059361117976800035,False,Rio Grande do Norte
240027,6,3639.34422975,,,,,0.2850663721326827,0.04827290005088862,False,Rio Grande do Norte
240028,20,13180.805892349998,0.16615338720129877,0.10843423837006907,0.24510561340413986,0.13667137503407079,0.2642417938966107,0.06806498050598689,False,Rio Grande do Norte
240029,11,6550.940211269999,0.2708269879836909,0.16400635066628844,0.39834786265572414,0.2343415119894357,0.36201038858141915,0.17964358738596284,False,Rio Grande do Norte
240030,18,14246.87444585,0.1515207687991523,0.12783628411911346,0.18107760851921872,0.05324132440010526,0.26815790824760394,0.034883629350700635,False,Rio Grande do Norte
240031,6,5153.38712577,,,,,0.36294569797535225,0.11740362220121377,False,Rio Grande do Norte
240032,14,10444.072523879999,0.14694679490824028,0.10897644729276083,0.20433809690494156,0.09536164961218073,0.2526869989196358,0.04120659089684475,False,Rio Grande do Norte
240033,7,6825.05460595,,,,,0.297035341408296,0.07144496508854334,False,Rio Grande do Norte
240034,18,13911.435344540001,0.1948088815119015,0.14356243614003614,0.25700691525193825,0.11344447911190211,0.31372737432621534,0.07589038869758766,False,Rio Grande do Norte
240035,17,6614.52265052,0.2737243795503856,0.14325932064800592,0.4092680998024415,0.26600877915443555,0.38445039662003483,0.16299836248073635,False,Rio Grande do Norte
240036,12,6403.75765114,0.1766136300383082,0.12435209455633925,0.2792649189259311,0.15491282436959183,0.27999694455327406,0.07323031552334235,False,Rio Grande do Norte
240037,19,12139.26245566,0.21740325576352842,0.16884750591296127,0.27051282900490137,0.1016653230919401,0.31773228325873565,0.11707422826832116,False,Rio Grande do Norte
240038,24,16915.432245,0.13578659385119193,0.11791431014511015,0.1565404847549637,0.038626174609853556,0.23596601911690263,0.035607168585481214,False,Rio Grande do Norte
240039,34,23464.73842707,0.18408424285145983,0.13409842346832276,0.238184931788348,0.10408650832002522,0.2965772603100329,0.07159122539288677,True,Rio Grande do Norte
240040,14,18365.504634,0.10661348126607183,0.07477768914286159,0.1487911970785064,0.07401350793564482,0.20528965559372545,0.00793730693841821,False,Rio Grande do Norte
240041,21,17670.39437567,0.2443438824337438,0.14752154671068787,0.3395371716179704,0.19201562490728255,0.360026699256421,0.1286610656110666,False,Rio Grande do Norte
240042,14,12082.30361019,0.38072272729539774,0.2361986494634197,0.48588492305918035,0.24968627359576065,0.4556616454316247,0.3057838091591709,False,Rio Grande do Norte
240044,2,646.1311113300001,,,,,0.24113610880538366,0.0,False,Rio Grande do Norte
240045,4,752.0177172399999,,,,,0.18668274932054058,0.0,False,Rio Grande do Norte
240046,4,756.7845800799998,,,,,0.2170528275367373,0.015109935091160546,False,Rio Grande do Norte
250000,4,3723.72660846,,,,,0.3352744224531363,0.16094679393014244,False,Paraíba
250001,17,7562.37111269,0.18563184847997158,0.135428901515172,0.24031917747878798,0.10489027596361597,0.30382503422608137,0.06743866273386179,False,Paraíba
250002,5,3016.8700942200003,,,,,0.29892064862333584,0.1195425831335781,False,Paraíba
250003,11,10225.679633009999,0.15540372900826893,0.12278615608858731,0.20875090845359046,0.08596475236500314,0.27781892578558,0.03298853223095788,False,Paraíba
250004,9,8644.99194485,,,,,0.2634030930484154,0.017330089223651604,False,Paraíba
250005,1,803.71544204,,,,,0.3217775601700022,0.05,False,Paraíba
250006,8,7109.06485865,,,,,0.3223421961186126,0.12668145094002137,False,Paraíba
250007,7,2118.69197377,,,,,0.24235581054131802,0.0,False,Paraíba
250008,7,5746.46683377,,,,,0.3459944842490594,0.12557852456203406,False,Paraíba
250009,7,3693.8259729499996,,,,,0.2897753756338982,0.0543003406057362,False,Paraíba
250010,17,8049.89500553,0.21524088437039307,0.15327915565107159,0.28901602291335565,0.13573686726228407,0.3277491257199283,0.10273264302085786,False,Paraíba
250011,8,3154.5879593299996,,,,,0.2459471562576464,0.0152337735332023,False,Paraíba
250012,14,23270.23070798,0.1579986544908961,0.12789781439469528,0.1987494930290275,0.07085167863433223,0.2735275578273874,0.04246975115440481,False,Paraíba
250013,5,3679.00474096,,,,,0.42043940844300987,0.2309129563943762,False,Paraíba
250014,11,6289.6390915599995,0.1471610458088692,0.1284505040989671,0.17302111883042134,0.04457061473145424,0.26810065248456005,0.026221439133178395,False,Paraíba
250015,15,14280.039317130002,0.12010627128899191,0.08948315625255394,0.1571883324779709,0.06770517622541695,0.20917844694731663,0.031034095630667193,False,Paraíba
250016,23,19095.831052690002,0.19559528587723793,0.14344426755450093,0.2448003434606652,0.10135607590616427,0.3154555539941321,0.07573501776034369,False,Paraíba
250017,8,5704.10604062,,,,,0.3383728343160389,0.15649530231234499,False,Paraíba
250018,7,4395.8156729600005,,,,,0.2504872627965245,0.02700445351580604,False,Paraíba
250019,18,20657.29325453,0.16395113582667453,0.128123419529853,0.22428558062175286,0.09616216109189984,0.27296711883076696,0.05493515282258211,False,Paraíba
250020,13,8225.90264192,0.21866847934157593,0.1341530800300894,0.2922231577893125,0.1580700777592231,0.3265044327318477,0.11083252595130418,False,Paraíba
250021,5,4468.373536520001,,,,,0.25658806502133935,0.03252035129166278,False,Paraíba
250022,5,5163.7304432,,,,,0.2383204440289253,0.0,False,Paraíba
250023,17,17960.798702300002,0.30318190147164753,0.1475535844047207,0.459145159331482,0.31159157492676126,0.4118528568648435,0.1945109460784516,False,Paraíba
250024,30,47838.200839779995,0.173231846017655,0.1153922066251103,0.2540028947581706,0.13861068813306032,0.26635080858952187,0.08011288344578814,True,Paraíba
250026,13,11425.668580130001,0.13662929438772994,0.096641457740351,0.19813176247715103,0.10149030473680003,0.24285826986877868,0.030400318906681253,False,Paraíba
250027,26,20104.663342769996,0.1714424576073713,0.11467140875471386,0.25225244871611624,0.13758103996140236,0.2780560368413222,0.06482887837342041,False,Paraíba
250028,14,15733.279406390002,0.23602867122231092,0.13808562290147608,0.3427236099776124,0.20463798707613634,0.34382216600174514,0.12823517644287669,False,Paraíba
250029,4,2116.60826736,,,,,0.2751732426903259,0.032221826483539925,False,Paraíba
250030,29,28900.584780029996,0.13674330084414818,0.10715107545945345,0.16419129056434845,0.057040215104895,0.24583836750152185,0.027648234186774482,False,Paraíba
250031,4,3548.1241529299996,,,,,0.3188592906478007,0.0954141493605675,False,Paraíba
250032,8,4539.23407288,,,,,0.2530633361796281,0.003377783738473743,False,Paraíba
250033,18,17221.85719645,0.18362689873371943,0.14696880721488575,0.2327301963405602,0.08576138912567444,0.30424804285618995,0.06300575461124891,False,Paraíba
250034,21,9433.44543478,0.17271450516777148,0.10458920055277403,0.27939935468364785,0.1748101541308738,0.27967107674550606,0.0657579335900369,False,Paraíba
250035,6,6814.39614736,,,,,0.21881597799498756,0.013562801989036961,False,Paraíba
250036,6,2374.4121090000003,,,,,0.2798163951478771,0.042869940188424126,False,Paraíba
